X1
""
16.000000000000004
21.333
31.999999999999996
16.0
26.666999999999998
16.0
26.666
16.00000000000003
21.33299999999997
32.0
32.0
69.33300000000003
95.99899999999997
26.666999999999966
37.333000000000034
10.665999999999997
26.666999999999966
32.0
15.999000000000025
42.66700000000003
74.66599999999994
42.66600000000005
42.66699999999992
10.666000000000055
21.333999999999946
53.33300000000008
16.0
26.666000000000054
16.0
37.33299999999985
16.0
26.666000000000054
74.66700000000003
""
10.666000000000004
10.666999999999994
58.666000000000004
10.667000000000002
53.33300000000003
37.33299999999997
16.0
16.0
47.998999999999974
16.0
16.0
26.66700000000009
47.9989999999999
21.334000000000003
21.333000000000027
32.0
31.999000000000024
53.33299999999997
21.33400000000006
31.999000000000024
26.667000000000034
32.0
53.332999999999856
53.33299999999997
16.0
42.66600000000005
48.0
58.66599999999993
21.333000000000087
37.33299999999997
26.667000000000034
""
21.333
37.333
15.999999999999993
16.0
16.0
21.333000000000002
37.333
58.66700000000003
10.665999999999967
10.667000000000002
32.0
37.333000000000034
31.998999999999967
58.66699999999997
10.665999999999997
21.334000000000003
37.333000000000034
""
48.0
42.666000000000004
16.0
21.333000000000002
10.667000000000002
10.665999999999997
16.0
26.667000000000034
42.66599999999997
85.333
26.666
58.66699999999997
16.0
10.665999999999997
16.0
32.0
16.0
""
16.000000000000004
53.333
42.667
47.999
10.66700000000003
""
48.0
16.0
37.333
48.0
""
64.0
42.666000000000004
21.333000000000002
53.333
21.333000000000002
32.0
10.667000000000002
10.665999999999997
32.0
26.667000000000034
21.333000000000027
37.332999999999906
37.333000000000034
32.0
26.666
16.0
10.666999999999973
16.0
26.666000000000054
21.333999999999946
26.666000000000054
79.99899999999991
""
10.666000000000002
26.667
21.333000000000002
21.333000000000002
58.666000000000004
37.333
53.33400000000003
37.33299999999997
21.333000000000027
32.0
26.665999999999944
37.333000000000034
32.0
16.0
21.33299999999997
16.0
32.0
16.0
16.0
37.33300000000008
37.33299999999997
10.666000000000055
26.667000000000034
16.0
10.665999999999826
21.33400000000017
26.665999999999823
37.33300000000008
10.666999999999916
21.333000000000087
26.666000000000054
42.66699999999992
37.33300000000008
16.0
37.33299999999985
10.667000000000144
10.66599999999994
10.666999999999916
16.0
16.0
31.999000000000024
21.33400000000006
""
26.666999999999998
16.0
42.666000000000004
21.333000000000002
10.667000000000002
26.666
16.0
37.333
37.33400000000003
21.33299999999997
16.0
31.998999999999967
16.0
10.667000000000089
10.66599999999994
26.666999999999966
58.666000000000004
21.334000000000003
58.666000000000004
16.0
16.0
26.666000000000054
69.33299999999997
16.000000000000114
16.0
53.332999999999856
32.0
15.999000000000025
16.0
16.0
10.66700000000003
16.0
90.66600000000004
26.665999999999944
26.666999999999923
32.0
21.333000000000087
26.665999999999944
21.33400000000006
""
16.0
10.666999999999998
31.99900000000001
15.999999999999993
37.333
37.333
32.0
37.333
21.33400000000003
37.33299999999997
31.998999999999967
42.667000000000094
16.0
42.66599999999994
26.666999999999966
42.666000000000004
26.667000000000034
31.999000000000024
16.0
48.0
42.66600000000005
37.33299999999985
26.667000000000034
16.0
21.33299999999997
64.0
63.999000000000144
48.0
26.665999999999944
16.0
16.0
26.666999999999923
26.66600000000017
32.0
10.666999999999916
""
53.333
21.333000000000002
42.667
21.333000000000002
16.00000000000003
32.0
32.0
26.666
21.33299999999997
32.0
10.66700000000003
26.665999999999944
16.0
10.667000000000089
15.99899999999991
16.0
16.0
21.334000000000003
15.999000000000025
21.334000000000003
47.99900000000002
16.0
16.0
16.0
26.667000000000034
42.66600000000005
58.665999999999826
37.33300000000008
53.33299999999997
16.0
26.667000000000034
21.33299999999997
""
74.666
21.334000000000003
42.666000000000004
16.00000000000003
64.0
31.998999999999967
112.00000000000006
31.99899999999991
21.334000000000003
42.666000000000004
10.66700000000003
31.999000000000024
16.0
58.66700000000003
26.665999999999944
32.000000000000114
42.665999999999826
21.333000000000087
37.333999999999946
26.666000000000054
""
10.667000000000002
16.0
32.0
26.666
21.333000000000002
53.333
10.66700000000003
21.33299999999997
21.333000000000002
10.667000000000002
26.666
10.66700000000003
