distance,displacement,directionality,instant_velo
0.73401178536241,0.5749978908016548,0.7833632950699233,33.364172061927725
0.5720728037266909,0.5154490290201911,0.9010199849780799,57.207280372669096
0.5082214645653372,0.44713662610627253,0.8798066537561371,42.3517887137781
0.6676271554500898,0.6427390702898059,0.9627215805152425,55.635596287507475
0.5716706695560737,0.5062732986603866,0.8856030676779851,47.63922246300614
0.5078440991410705,0.48039157005826705,0.9459429987879456,63.48051239263383
0.4838794258795627,0.4539001670909939,0.9380439481714384,26.882190326642373
0.6635450036090444,0.4636960318350782,0.6988162510651414,66.35450036090444
0.867736031356214,0.7419243717931144,0.855011599130597,39.442546879827916
0.6461653616063443,0.5885583011850335,0.910847804843482,107.69422693439073
0.5340356825881711,0.4346193163805221,0.8138394690672471,66.75446032352139
1.557128263948679,0.8902246028825977,0.5717092313417403,64.88034433119493
0.6929370732273086,0.5805127949734361,0.8377568720197581,43.30856707670679
0.5456203154568166,0.5194575208974664,0.9520494493731497,45.46835962140138
0.5268835477235692,0.43797430571096313,0.8312544728398836,26.344177386178462
0.5770377538629525,0.4571353809990754,0.792210523382229,48.086479488579386
0.6680789385868534,0.6219659631501949,0.9309767562285403,55.67324488223778
0.491533807745923,0.4806674617913198,0.9778929835885876,61.44172596824037
0.4603324504965727,0.44869762216217407,0.9747251615178383,46.03324504965726
0.4568061923145968,0.44449466559825035,0.9730486868972484,76.13436538576613
0.8571694593197885,0.820129045924592,0.9567875255091448,47.620525517766026
0.42260951853540807,0.408854170930204,0.9674514013482837,52.82618981692601
1.3296491223504883,0.6810454545918915,0.5121993788767166,60.43859647047673
0.499645160023048,0.43188862200996164,0.8643906847612397,35.688940001646294
0.5531286328626046,0.5493919131709082,0.993244392950049,55.31286328626046
0.45653861421663133,0.41651411015575024,0.9123305174753759,76.08976903610522
0.7253457780698087,0.6524682862421783,0.8995272406195539,51.810412719272044
0.4643563099153701,0.4382020464693515,0.9436763044077398,46.435630991537
0.4175748670233317,0.4159869778144539,0.9961973544523955,52.196858377916456
0.5111234251319046,0.4980835663304945,0.9744878474351965,51.112342513190455
0.7941076745215487,0.5686242119615899,0.7160542961685731,79.41076745215486
0.6912773999078191,0.4167030484617009,0.6028014925951112,43.204837494238696
0.4905631660487455,0.445025198971586,0.907172062175099,81.76052767479091
0.5485151330538325,0.4414792125123481,0.804862411095995,39.17965236098804
0.42770172652215577,0.4140554591764254,0.96809396245207,53.46271581526947
0.508743821946335,0.42187026359661617,0.8292390892977118,50.874382194633505
0.9798537708767113,0.9130019935160347,0.9317737203778255,48.99268854383557
0.4977815359329975,0.4686832854413459,0.9415441345426515,49.77815359329975
0.6561283024465885,0.4984590539341004,0.7596975348806524,46.86630731761346
1.0257043769563952,0.40642090622673205,0.39623590905667927,42.737682373183134
0.5927304866509049,0.588450266844495,0.9927788094204596,59.273048665090485
0.6872376721010336,0.4286770548627968,0.6237682715387803,49.08840515007383
0.6501868807674124,0.40951463869430277,0.6298414360667423,40.63668004796327
0.44301082440751394,0.4424403454725857,0.9987122686320561,73.83513740125233
0.9847419917863883,0.7928061854066583,0.8050902591941412,44.76099962665401
0.49948862608236244,0.48599832347889627,0.9729917721865368,41.62405217353021
0.5150399796731806,0.50088029470449,0.9725076003271131,64.37999745914757
1.1596218394581896,0.7814611906137426,0.6738931296592904,57.98109197290948
0.6195082979326627,0.4894878827869175,0.7901232064531963,38.71926862079141
0.41953631138545433,0.4187584551753931,0.998145914456147,69.9227185642424
0.6564591198469736,0.469524013373379,0.7152372465825887,36.46995110260965
0.8518728561299811,0.6698374869548898,0.786311574708379,53.24205350812382
0.5365020833670855,0.4106648058836469,0.7654486694745262,38.32157738336325
0.4786980625961429,0.4385008411655226,0.9160280256564711,59.83725782451786
0.42611758659727234,0.4021537688612488,0.9437624296913332,53.264698324659044
0.5627284061167881,0.47471402405900015,0.8435934971451903,40.19488615119916
0.42227375626292935,0.40442331209289095,0.9577277917339391,70.3789593771549
0.4715068890269611,0.45925297299147766,0.9740111622530657,58.93836112837013
0.4502045761746416,0.42513641915362643,0.9443182980634768,75.03409602910692
0.5974969953221226,0.4319796885330214,0.7229821939106698,42.678356808723045
0.5770925989692746,0.5293783359615598,0.9173195721225058,41.22089992637676
0.4813762483623743,0.44203123460065535,0.9182655689898092,40.11468736353119
0.43900159162845137,0.429271434787173,0.977835713977289,54.87519895355642
0.5749457473050901,0.4294023269818369,0.7468571234669524,57.494574730509
0.5403651714272286,0.5067643211727964,0.9378182532273782,45.03043095226905
0.4224320124276051,0.42102355269364167,0.9966658309679955,52.80400155345063
0.7944519583840349,0.6359324163592818,0.8004667993427924,44.13621991022417
0.9104958439678947,0.7255507016018865,0.7968742596780819,75.87465366399123
0.562564920529788,0.45774289117079964,0.8136712305838878,70.3206150662235
0.5145348697621976,0.4671735492053677,0.9079531372116356,42.87790581351647
0.6480000181440007,0.6480000181440007,1.0,64.80000181440008
0.9419222946338623,0.7299644209357239,0.7749730790897892,67.28016390241875
0.554382905989443,0.482852943346895,0.8709737225485266,46.198575499120246
0.4320000120959975,0.4320000120959975,1.0,72.00000201599958
0.43200001209600103,0.43200001209600103,1.0,43.2000012096001
0.5876356351150042,0.45807083798694986,0.7795150780760639,48.969636259583694
0.556476085873986,0.5539398377550575,0.9954423052790398,69.55951073424826
1.332963111173252,0.5862352808099687,0.4397985779921352,35.07797660982243
0.5877631570792772,0.5205265310768951,0.8856059193357823,36.73519731745482
0.5421503129719963,0.4509028325334691,0.8316933915645632,67.76878912149954
0.47935653042924753,0.42937502066792094,0.8957320770897398,59.91956630365594
1.0218424048776242,0.5369226378602836,0.525445641419222,72.9887432055446
0.4750802632335175,0.46236860570114285,0.9732431369683602,47.50802632335175
0.5544089601744934,0.5282125507646828,0.9527489429435527,69.30112002181167
0.5133458642740342,0.4977347010509732,0.9695893854231435,42.77882202283619
