distance,displacement,directionality,instant_velo
0.727952613773962,0.5256812102569871,0.7221365790991134,33.08875517154373
0.6996775280219374,0.6412282569460684,0.916462557771276,43.72984550137108
1.6584852337119569,1.5666621343770708,0.9446343582273741,48.77897746211638
0.5590455111991052,0.5419366214203906,0.9693962487203993,46.58712593325876
0.7046688318708969,0.6748127130542736,0.957630992792238,39.148268437272044
0.5365149073138753,0.46075016146042,0.8587835215375834,44.709575609489605
0.5158844646491791,0.5109862859426403,0.9905052796853074,64.48555808114739
0.43323109537377247,0.4311127071562199,0.995110258150503,72.20518256229542
0.4658803104153344,0.44966293267787416,0.965189819413054,46.58803104153344
1.1277463195373696,0.8166688246975907,0.7241600442842582,62.65257330763164
0.6320124317477473,0.5250483048498805,0.830756292875329,52.66770264564562
0.5745462126896249,0.5040288928792382,0.8772643205143174,31.9192340383125
0.6178129386365084,0.5140396388480079,0.8320311969873525,44.12949561689346
0.49542846299323806,0.447373911028044,0.9030040549651466,61.92855787415476
0.4900530627610028,0.4754130807434741,0.9701257208045069,49.005306276100285
1.0258512981298131,0.9102390927464451,0.8873012047709684,46.62960446044604
1.0943186852480813,0.8653263020582791,0.7907443359263396,36.47728950826938
0.5400000151200004,0.5400000151200004,1.0,45.00000126000003
0.587428906312085,0.5677007131833897,0.9664160327884609,58.7428906312085
0.585602818258206,0.4853473488118158,0.8287995441268774,58.56028182582061
0.4314886636211919,0.4197659917169879,0.9728320280634407,35.95738863509933
0.747947793997561,0.4865196214498713,0.6504727005738824,41.55265522208672
0.5026150125859984,0.44738841842209454,0.8901214791023487,62.826876573249805
0.478915869639248,0.4230314071670308,0.8833104809946826,59.864483704906
0.5194579979813512,0.4131348198974217,0.7953190084720834,43.288166498445925
0.7799210176372754,0.7130251509715608,0.9142273830901857,43.328945424293074
0.4756817549519724,0.4425638242321381,0.9303779672542242,59.46021936899655
0.5416742759426643,0.4289720715965347,0.7919373148189541,38.691019710190304
0.4984200106069446,0.48267890622583104,0.9684179927648872,62.302501325868064
0.8299537184702928,0.7684317023976194,0.925872955679907,51.872107404393304
0.5003014817661592,0.41433763230923243,0.8281759047495562,41.69179014717994
0.5086417183638259,0.5071512423851058,0.9970696938042861,50.86417183638258
0.6317570723338759,0.450806201116549,0.7135752346248424,45.125505166705416
1.001355180632431,0.7837436474688785,0.7826829706656988,50.06775903162155
0.7374701501217464,0.6480000181440002,0.8786796564403645,46.091884382609145
0.47709374242380925,0.46905261295810624,0.983145598546627,59.636717802976165
0.5223310262418465,0.4966521167643727,0.9508378629884718,52.23310262418465
0.43200001209600014,0.43200001209600014,1.0,36.000001008000005
0.42355521757753917,0.4131120562834699,0.9753440381308549,70.59253626292319
0.7705602965831457,0.7248873558476179,0.9407276225649661,64.21335804859548
0.4340251629709552,0.4323733894491155,0.9961942908781299,54.253145371369406
1.157743139223038,0.8095553644378516,0.6992530009559328,64.31906329016878
0.5809359189910084,0.5208778296310983,0.8966183921555044,58.09359189910085
0.6680488253023101,0.5622946380234164,0.8416969190372618,47.71777323587929
0.592443896617203,0.572605880397202,0.9665149454095583,49.37032471810024
0.9208593032687856,0.8954132510976425,0.9723670575072467,35.41766551033791
0.4829756683071362,0.4816059960662082,0.9971640968048582,80.49594471785603
0.5407206280189375,0.5389520558787722,0.9967292312360175,54.07206280189374
1.0376471155563096,1.0014583883579968,0.9651242444027698,39.90950444447344
0.6694135832109787,0.6099900061419091,0.9112303984271842,41.83834895068616
0.6454792353998756,0.5897298514160435,0.9136310187433136,64.54792353998756
0.735894005125563,0.5038365203941211,0.6846590906908573,61.32450042713025
0.7776881751003093,0.7115464289899308,0.9149508141848148,48.605510943769325
0.5400000151200004,0.5400000151200004,1.0,22.500000630000017
0.5405745846877632,0.5127696188500197,0.9485640527221536,90.09576411462719
1.8876314023600962,1.8175096848326617,0.9628520073146899,44.94360481809753
0.7425355735095823,0.6138731975829914,0.8267256404720513,33.75161697770829
0.5296483671918852,0.4857594994809067,0.9171358387383112,44.1373639326571
0.6906563231129399,0.49380561156715014,0.7149802224954079,49.33259450806713
0.6805123433199772,0.6024096141117549,0.8852295186488653,37.806241295554294
0.8797972383297701,0.7526164037841161,0.8554430168625019,62.84265988069786
0.5709745528778865,0.5091602613579913,0.8917389729396307,47.581212739823876
0.6890046199324961,0.4483821233501257,0.6507679489784193,38.27803444069423
0.761251153772175,0.6949690139779382,0.9129299975891091,63.43759614768124
0.45774230469413535,0.42942684097283224,0.9381410382415416,57.217788086766916
0.7776721346847656,0.7049022988806443,0.9064260726872784,38.883606734238285
0.4129641694919991,0.4050576703261788,0.9808542732035412,51.62052118649988
0.6212432078735659,0.44725295337166027,0.7199321420391034,62.12432078735659
0.47231633120452576,0.4448666140308667,0.9418827693218751,59.039541400565724
0.5641821032228187,0.5016866659025684,0.8892282527870823,70.52276290285235
0.4738933831026939,0.4491591059661911,0.9478062407739024,47.38933831026938
0.9609655501855128,0.8598454756053574,0.8947724249213364,43.68025228115966
0.5818976074625388,0.4708959947139442,0.809242018999467,36.36860046640868
0.8815175934202618,0.642681328396858,0.7290623955708856,88.15175934202618
0.4283714025282197,0.4005344530955886,0.935016788542981,53.54642531602746
0.4143664189024114,0.4033195797131426,0.9733404091515667,41.43664189024114
0.515312406627277,0.5009410230298611,0.9721113184689718,42.942700552273074
0.8312924482587989,0.7260998256410641,0.8734589459605122,51.95577801617493
0.42600023219857963,0.41743355272607463,0.9798904347345246,35.50001934988163
0.664525700431506,0.45871727166217147,0.6902927476910313,36.91809446841701
0.4801326272859346,0.4451250241500293,0.9270876396511643,60.01657841074182
0.5139105092499637,0.4965293954852046,0.9661787150643673,42.825875770830315
0.795477892396499,0.5158565981541855,0.6484864043173952,66.28982436637493
0.45436043054526254,0.42820581123097823,0.9424364060864696,45.43604305452625
0.47939565085382496,0.4692213211385152,0.9787767584099089,59.92445635672812
0.49365944556203767,0.4824160751012998,0.9772244397188893,41.13828713016981
0.5148700451305539,0.5024265476969061,0.9758317704606556,64.35875564131923
0.4674636578612489,0.4549093090978223,0.973143690311958,46.74636578612488
0.7124032336387871,0.6554353044650657,0.920034151329237,59.366936136565585
2.034858985871879,1.2109961281516508,0.5951253313176261,46.246795133451805
0.5465730462411754,0.4298546095441489,0.7864540933737802,54.65730462411754
0.5629138350995403,0.4510509993939069,0.8012789369693629,56.29138350995403
0.5411714372834691,0.5261975240511865,0.9723305551611381,67.64642966043363
1.119872156475511,1.0494659303294567,0.9371301217385041,46.661339853146295
0.4861247750617259,0.4631048116293439,0.9526459777133165,60.76559688271573
0.78498357769482,0.6192897623434866,0.7889206601774916,49.061473605926246
0.7181351427153841,0.5439227865518591,0.7574100669898981,51.295367336813165
0.40769942505621365,0.40254770771013626,0.9873639327664809,50.9624281320267
0.966480988662899,0.7461741042382436,0.7720525421514559,69.03435633306422
0.4530685405191674,0.443727452953462,0.9793826171311707,75.51142341986123
0.491301258387175,0.4645739879223518,0.9455990189144591,61.41265729839687
0.43200001209600036,0.43200001209600036,1.0,54.00000151200005
0.5440541200261427,0.520181072518456,0.9561200869013922,54.40541200261426
0.5898937051498074,0.541916936239583,0.9186687898321607,58.989370514980735
0.5115203571502367,0.49875495532427094,0.9750441959004644,85.25339285837278
0.4918431837278665,0.4252446158754088,0.8645938989177773,49.18431837278665
0.9094784962487026,0.6684847385746259,0.7350198397564142,64.96274973205018
0.8452970700870546,0.4622884016378872,0.5468945983573296,60.378362149075336
0.5947084106945036,0.585413155360862,0.984370062426414,59.47084106945035
0.6894812693114959,0.5048547883095953,0.7322240803056689,68.9481269311496
0.4401606390219115,0.43739291802607305,0.9937120206795668,55.02007987773894
1.0691111003238347,0.9870377846483684,0.9232321920045483,48.59595910562885
0.7140924958605893,0.6672460587387037,0.9343972421031695,51.00660684718495
0.4559298904944119,0.44312488115418397,0.9719145210542302,56.99123631180149
0.47766298062860435,0.4661618449246512,0.9759220702244548,79.61049677143406
0.5234592808201189,0.5100854634426565,0.9744510836516084,52.3459280820119
0.7551320715433807,0.721211161755607,0.955079500572073,41.951781752410035
1.066629745105356,0.8302689195369165,0.7784040557156101,53.33148725526779
0.5161137700379599,0.4852810715828282,0.9402598801948958,64.514221254745
0.6399294690785444,0.6091184152474973,0.9518524223061442,53.32745575654537
0.4550230808931649,0.45383959859722556,0.9973990719468202,75.83718014886081
0.5991072393417008,0.5963330773839975,0.9953695068669984,49.92560327847507
0.9273603378690155,0.7129756680584789,0.7688226883811186,57.960021116813465
0.6662331968107351,0.5679740599365125,0.8525153994958671,55.519433067561266
0.9140166905514124,0.8552643511017776,0.935720714887394,38.08402877297552
0.7035706748849908,0.560190593020761,0.7962108328524815,50.255048206070775
0.7917451916578401,0.715268133698249,0.903406981481687,43.98584398099112
0.5484569256634819,0.5282469155339508,0.9631511442670131,39.1754946902487
0.9739085749320543,0.7478452723075004,0.7678803653204045,60.8692859332534
1.436886740747264,1.27045361457204,0.8841710195692465,51.317383598116564
0.6475294397834906,0.6151567311691281,0.9500058118976231,53.96078664862421
0.5212677654292396,0.4927488808879771,0.9452893763385147,43.438980452436624
0.5380178563951157,0.5212255381651518,0.9687885485019446,53.80178563951158
1.0899130848180925,0.7832220685650342,0.7186096574808575,49.54150385536784
0.6710003436795927,0.55425844259499,0.8260181202822934,55.916695306632725
